034637.47+680625.5,56.65625565,68.107054675005,3.66563,4.169618,0.9766649865507827,1.9533299731015654,2.929994959652348
034631.69+680406.2,56.63214665,68.068343675005,2.869432615168001,2.7825356814943,0.9461755058334296,1.8923510116668592,2.838526517500289
034725.31+680507.2,56.85556165,68.085303675005,4.24722,6.289605,0.9387231779206628,1.8774463558413257,2.8161695337619888
034646.25+680339.8,56.69283765,68.061037675005,4.07696,5.756999,0.9343567480848284,1.8687134961696568,2.803070244254485
034633.27+680537.2,56.63874065,68.093621675005,3.90696,5.2857013,0.9281479032144286,1.8562958064288573,2.7844437096432864
034622.86+680849.4,56.59536765,68.147026675005,4.12412,6.529534,0.8895768447030411,1.7791536894060822,2.6687305341091236
034627.62+680508.2,56.615175650000005,68.085592675005,3.67199,5.195986,0.8743134873254658,1.7486269746509315,2.6229404619763974
034640.24+680131.4,56.66776165,68.025366675005,4.94065,10.878304,0.8697069858788341,1.7394139717576682,2.6091209576365024
034608.22+680640.7,56.53437865,68.111262675005,4.06454,6.705569,0.8642284915484084,1.7284569830968168,2.5926854746452253
034643.65+680650.1,56.68199165,68.113890675005,3.63051,5.411688,0.8479819000997297,1.6959638001994592,2.5439457002991896
034706.21+680410.0,56.775970650000005,68.069407675005,3.84578,6.1883497,0.8454262508569158,1.6908525017138316,2.5362787525707473
034615.38+680726.3,56.564197650000004,68.123928675005,4.0992,7.21044,0.8438711113914562,1.6877422227829124,2.5316133341743683
034649.59+680425.2,56.70673665,68.07362467500501,3.82633,6.2082725,0.8398417053997824,1.6796834107995648,2.5195251161993473
034713.01+680236.0,56.80430065,68.043309675005,4.07947,7.379552,0.8310391415698847,1.6620782831397694,2.493117424709654
034656.24+680757.0,56.73445665,68.132470675005,3.87065,6.5349717,0.8305345185789843,1.6610690371579686,2.491603555736953
034650.76+680220.5,56.711596650000004,68.038984675005,4.37983,8.852954,0.8284248430597306,1.6568496861194613,2.485274529179192
034634.70+680612.2,56.64468265,68.103361675005,3.70869,6.0299664,0.8248340139146526,1.6496680278293048,2.474502041743958
034628.04+680512.2,56.61695965,68.086686675005,3.74937,6.2627487,0.8199371401855546,1.6398742803711093,2.459811420556664
034718.52+680544.8,56.82727965,68.095737675005,3.99473,7.2694173,0.8186550234054127,1.6373100468108255,2.455965070216238
034719.23+680611.6,56.830230650000004,68.103203675005,2.3579249541490754,2.8215335961969,0.8148631029424532,1.6297262058849065,2.4445893088273594
034700.02+680635.8,56.75019565,68.109926675005,3.67706,6.0870614,0.8147644181296538,1.6295288362593077,2.4442932543889615
034702.83+680439.6,56.76189265,68.077634675005,3.71768,6.3177567,0.8102643014281946,1.6205286028563892,2.430792904284584
034704.37+680401.8,56.76832265,68.067148675005,3.85341,6.8584404,0.8098367348695816,1.6196734697391633,2.4295102046087456
034657.03+680949.3,56.737755650000004,68.163655675005,4.67973,11.287749,0.8046866610089511,1.6093733220179023,2.4140599830268537
034630.21+680709.6,56.62596665,68.119288675005,3.77756,6.6888413,0.8030119863578871,1.6060239727157741,2.409035959073661
034627.81+680702.7,56.61597465,68.117384675005,3.87082,7.0917206,0.8020462898530665,1.604092579706133,2.4061388695591996
034715.22+680536.7,56.81352065,68.093488675005,3.92399,7.334157,0.8013845394391982,1.6027690788783964,2.404153618317595
034645.83+680741.7,56.69108165,68.128212675005,3.79847,7.0434175,0.7901764303565116,1.5803528607130233,2.3705292910695355
034702.56+680544.8,56.76076465,68.095753675005,3.54732,6.227601,0.7813188597864736,1.5626377195729473,2.343956579359421
034622.37+680949.4,56.593325650000004,68.163694675005,3.56007,6.295042,0.7803545991617352,1.5607091983234704,2.341063797485206
034714.96+680435.9,56.81244665,68.076593675005,4.01933,8.298226,0.7801543121239221,1.5603086242478441,2.3404629363717664
034605.30+680513.5,56.52219565,68.087054675005,4.63548,12.007899,0.7780172744443963,1.5560345488887926,2.334051823333189
034644.49+680532.1,56.68547565,68.092205675005,3.5426,6.3278956,0.775465621753574,1.550931243507148,2.3263968652607225
034710.59+680127.7,56.79422965,68.024340675005,4.74554,13.769488,0.7577713034238709,1.5155426068477418,2.2733139102716127
034644.43+680930.0,56.685257650000004,68.158315675005,4.34702,11.022518,0.7545855214974111,1.5091710429948222,2.2637565644922333
034700.95+680200.6,56.75408265,68.033469675005,4.49583,12.309277,0.7486973391966549,1.4973946783933099,2.246092017589965
034648.29+680516.3,56.701315650000005,68.087819675005,3.72203,7.776508,0.747284465404618,1.494568930809236,2.2418533962138545
034602.31+680530.2,56.509757650000005,68.091701675005,4.77404,14.683855,0.7454830696502112,1.4909661393004223,2.2364492089506336
034624.52+680351.0,56.602266650000004,68.064122675005,4.98153,16.590496,0.7452500943723681,1.4905001887447362,2.2357502831171048
034636.30+680414.4,56.65135165,68.070629675005,3.85647,8.679376,0.7397868148174778,1.4795736296349555,2.2193604444524335
034646.90+680622.7,56.69554465,68.106280675005,3.54747,7.3248696,0.7348438211465506,1.4696876422931011,2.204531463439652
034722.19+680844.7,56.84257565,68.145706675005,4.61633,14.281878,0.7295838741398155,1.459167748279631,2.1887516224194465
034644.54+680513.8,56.685690650000005,68.087137675005,3.83747,9.223629,0.7216325798184199,1.4432651596368398,2.16489773945526
034611.90+680559.7,56.54971565,68.099873675005,4.56053,14.440399,0.7193572285877289,1.4387144571754578,2.1580716857631868
034645.75+680529.7,56.69074365,68.091538675005,3.54915,7.8791065,0.7168744565704755,1.433748913140951,2.1506233697114268
034622.34+680815.1,56.59319165,68.137496675005,4.5079,14.473945,0.7118312585426674,1.4236625170853348,2.1354937756280026
034658.21+680308.9,56.74264765,68.052450675005,4.0582,11.517782,0.7019644270439027,1.4039288540878054,2.105893281131708
034652.09+680629.5,56.71714565,68.108165675005,3.54676,8.468198,0.699972838869724,1.399945677739448,2.099918516609172
034658.68+680854.5,56.74462565,68.148439675005,4.19055,12.795491,0.6969656627714585,1.393931325542917,2.0908969883143755
034611.64+680828.3,56.54860465,68.141175675005,3.93673,11.563846,0.6856584796453531,1.3713169592907062,2.0569754389360595
034626.41+680454.5,56.61014865,68.081774675005,4.14289,13.299766,0.6834133773057152,1.3668267546114305,2.0502401319171457
034637.40+680938.2,56.655946650000004,68.160572675005,4.55832,17.24825,0.682827119528647,1.365654239057294,2.048481358585941
034653.01+680905.9,56.72098865,68.151618675005,4.31753,14.905467,0.6823413393446569,1.3646826786893138,2.0470240180339707
034629.81+680113.5,56.62431465,68.020373675005,5.23062,26.992876,0.6763977597209629,1.3527955194419259,2.029193279162889
034720.36+680655.0,56.83496065,68.115251675005,4.59661,18.643496,0.6731572023825946,1.3463144047651892,2.019471607147784
034711.48+680651.2,56.79793865,68.114202675005,3.78494,11.470017,0.6691742004096384,1.3383484008192768,2.007522601228915
034614.65+680315.4,56.56114465,68.054256675005,5.04943,29.274849,0.6470869097602217,1.2941738195204433,1.9412607292806652
034704.24+680744.8,56.767761650000004,68.129068675005,3.77934,13.626447,0.6403146069697494,1.2806292139394988,1.9209438209092484
034647.13+680728.5,56.69646865,68.124555675005,3.71883,13.628627,0.6345756285816692,1.2691512571633385,1.9037268857450078
034711.02+680252.0,56.796039650000004,68.047735675005,4.5357,23.274439,0.6338509213049883,1.2677018426099766,1.901552763914965
034704.29+680206.1,56.76799665,68.034995675005,4.56868,24.590681,0.6295206779290468,1.2590413558580935,1.8885620337871403
034723.38+680335.9,56.84752065,68.059935675005,3.94373,16.48325,0.6285884502071629,1.257176900414326,1.8857653506214889
034702.81+680216.3,56.761831650000005,68.037832675005,4.49264,27.550665,0.6104859514229495,1.220971902845899,1.8314578542688487
034701.42+680244.9,56.756031650000004,68.045783675005,4.29819,25.188673,0.6061957017940975,1.212391403588195,1.8185871053822924
034640.84+680711.6,56.670285650000004,68.119848675005,3.69463,16.966406,0.6050127188331909,1.2100254376663817,1.8150381564995728
034652.98+680846.3,56.72087065,68.146164675005,4.20551,26.954613,0.593318107019421,1.186636214038842,1.7799543210582631
034651.15+680415.7,56.71325465,68.071009675005,3.90867,23.970335,0.5854319093805246,1.1708638187610492,1.7562957281415736
034708.06+680319.0,56.78369265,68.055242675005,3.92898,26.777197,0.5774169764970934,1.154833952994187,1.7322509294912807
034646.10+680444.8,56.69220565,68.079078675005,3.64212,22.485855,0.5752043566256313,1.1504087132512626,1.725613069876894
034625.94+680419.6,56.60818265,68.072066675005,4.30482,37.014484,0.5731491830219074,1.1462983660438149,1.7194475490657224
034656.52+680953.6,56.73562165,68.164857675005,4.70661,72.026375,0.5513123117986698,1.1026246235973396,1.6539369353960096
034651.46+680715.6,56.71453665,68.120965675005,3.6927,35.675465,0.5478891995826133,1.0957783991652266,1.64366759874784
034637.87+680535.6,56.65790365,68.093202675005,3.75268,38.190144,0.54673482631546,1.09346965263092,1.6402044789463799
034701.68+680642.5,56.75709465,68.111777675005,3.65862,39.18816,0.5419988952791651,1.0839977905583302,1.6259966858374955
034645.77+680934.4,56.69082865,68.159527675005,4.43349,74.46966,0.5403775033847888,1.0807550067695777,1.6211325101543668
034644.00+680715.2,56.68343565,68.120848675005,3.70366,43.050274,0.5393292779195314,1.078658555839063,1.6179878337585945
034651.83+680853.4,56.71607065,68.148147675005,4.21429,69.41415,0.5362587448429886,1.0725174896859773,1.6087762345289662
034617.44+680604.7,56.572761650000004,68.101263675005,4.18945,73.94486,0.5331563018279744,1.066312603655949,1.5994689054839233
034704.81+680517.5,56.770159650000004,68.088171675005,3.62875,83.04294,0.5157058178184345,1.031411635636869,1.5471174534553034
034652.61+680843.0,56.71930965,68.145241675005,4.14804,148.61012,0.5129743728166954,1.025948745633391,1.5389231184500864
034632.82+680356.5,56.636854650000004,68.065674675005,4.09139,169.38017,0.5093980979161242,1.0187961958322485,1.5281942937483728
034622.18+680505.8,56.592548650000005,68.084925675005,4.35819,253.1314,0.5067919382454116,1.0135838764908234,1.5203758147362352
034645.78+680824.0,56.69086565,68.139981675005,4.01978,186.8535,0.5065001606472026,1.0130003212944052,1.5195004819416078
034704.10+680905.7,56.76719365,68.151561675005,4.34856,319.85605,0.5031459730563207,1.0062919461126414,1.5094379191689624
034722.85+680859.8,56.84531765,68.149908675005,4.77502,502.55212,0.5027703140461246,1.0055406280922492,1.5083109421383738
034652.58+680535.0,56.719189650000004,68.093022675005,3.64452,168.66891,0.5024809722699745,1.004961944539949,1.5074429168099237
034701.91+680236.9,56.75805265,68.043562675005,4.32217,470.32153,0.49804629457866506,0.9960925891573301,1.4941388837359952
034639.69+680516.4,56.66548665,68.087846675005,3.82175,297.85623,0.49738576919017974,0.9947715383803596,1.4921573075705394
034606.64+680704.8,56.52777565,68.117966675005,4.30211,494.79907,0.4972734565239026,0.9945469130478053,1.491820369571708
034659.39+680315.4,56.74757665,68.054253675005,4.36407,639.9223,0.49535457770358793,0.9907091554071759,1.4860637331107638
034644.91+680554.7,56.687244650000004,68.098501675005,3.52326,274.5201,0.4949426241168077,0.9898852482336153,1.4848278723504234
034649.50+680544.9,56.706361650000005,68.095764675005,3.45798,265.61987,0.49458728275046343,0.9891745655009269,1.4837618482513903
034627.41+680410.9,56.61430665,68.069667675005,4.16957,598.96375,0.4940273527943893,0.9880547055887786,1.482082058383168
034652.81+680504.5,56.720168650000005,68.084544675005,3.88167,444.081,0.49392758076788273,0.9878551615357655,1.4817827423036485
034559.57+680538.0,56.498317650000004,68.093857675005,4.80796,1277.7576,0.49355476741668824,0.9871095348333765,1.4806643022500647
034648.44+680547.2,56.70193065,68.096417675005,3.4794,1330.5065,0.48366738999228853,0.9673347799845771,1.4510021699768656
034643.65+680611.3,56.681967650000004,68.103120675005,3.56364,1806.76,0.4827933316111081,0.9655866632222162,1.4483799948333245
034657.45+680619.3,56.73949965,68.105334675005,3.67936,2854.4106,0.48159866524734934,0.9631973304946987,1.4447959957420482
